occurrenceID	measurementValue	measurementType	measurementUnit
EE0495_asv.879	1500	sample size	ml
EE0495_asv.880	1500	sample size	ml
EE0495_asv.882	1500	sample size	ml
EE0495_asv.883	1500	sample size	ml
EE0495_asv.887	1500	sample size	ml
EE0495_asv.892	1500	sample size	ml
EE0495_asv.893	1500	sample size	ml
EE0495_asv.894	1500	sample size	ml
EE0495_asv.899	1500	sample size	ml
EE0495_asv.900	1500	sample size	ml
EE0495_asv.901	1500	sample size	ml
EE0495_asv.903	1500	sample size	ml
EE0495_asv.907	1500	sample size	ml
EE0495_asv.908	1500	sample size	ml
EE0495_asv.909	1500	sample size	ml
EE0495_asv.916	1500	sample size	ml
EE0495_asv.917	1500	sample size	ml
EE0495_asv.918	1500	sample size	ml
EE0495_asv.919	1500	sample size	ml
EE0495_asv.920	1500	sample size	ml
EE0495_asv.923	1500	sample size	ml
EE0495_asv.924	1500	sample size	ml
EE0495_asv.927	1500	sample size	ml
EE0495_asv.929	1500	sample size	ml
EE0495_asv.930	1500	sample size	ml
EE0495_asv.931	1500	sample size	ml
EE0495_asv.932	1500	sample size	ml
EE0495_asv.933	1500	sample size	ml
EE0495_asv.934	1500	sample size	ml
EE0495_asv.937	1500	sample size	ml
EE0495_asv.940	1500	sample size	ml
EE0495_asv.941	1500	sample size	ml
EE0495_asv.942	1500	sample size	ml
EE0495_asv.943	1500	sample size	ml
EE0495_asv.947	1500	sample size	ml
EE0495_asv.948	1500	sample size	ml
EE0495_asv.954	1500	sample size	ml
EE0495_asv.956	1500	sample size	ml
EE0495_asv.960	1500	sample size	ml
EE0495_asv.962	1500	sample size	ml
EE0495_asv.964	1500	sample size	ml
EE0495_asv.965	1500	sample size	ml
EE0495_asv.967	1500	sample size	ml
EE0495_asv.969	1500	sample size	ml
EE0495_asv.971	1500	sample size	ml
EE0495_asv.973	1500	sample size	ml
EE0495_asv.974	1500	sample size	ml
EE0495_asv.975	1500	sample size	ml
EE0495_asv.976	1500	sample size	ml
EE0495_asv.977	1500	sample size	ml
EE0495_asv.978	1500	sample size	ml
EE0495_asv.984	1500	sample size	ml
EE0495_asv.986	1500	sample size	ml
EE0495_asv.990	1500	sample size	ml
EE0495_asv.991	1500	sample size	ml
EE0495_asv.992	1500	sample size	ml
EE0495_asv.993	1500	sample size	ml
EE0495_asv.995	1500	sample size	ml
EE0495_asv.999	1500	sample size	ml
EE0495_asv.1000	1500	sample size	ml
EE0495_asv.1001	1500	sample size	ml
EE0495_asv.1002	1500	sample size	ml
EE0495_asv.1003	1500	sample size	ml
EE0495_asv.1004	1500	sample size	ml
EE0495_asv.1005	1500	sample size	ml
EE0495_asv.1007	1500	sample size	ml
EE0495_asv.1009	1500	sample size	ml
EE0495_asv.1010	1500	sample size	ml
EE0495_asv.1014	1500	sample size	ml
EE0495_asv.1015	1500	sample size	ml
EE0495_asv.1016	1500	sample size	ml
EE0495_asv.1017	1500	sample size	ml
EE0495_asv.1018	1500	sample size	ml
EE0495_asv.1020	1500	sample size	ml
EE0495_asv.1021	1500	sample size	ml
EE0495_asv.1022	1500	sample size	ml
EE0495_asv.1027	1500	sample size	ml
EE0495_asv.1028	1500	sample size	ml
EE0495_asv.1030	1500	sample size	ml
EE0495_asv.1032	1500	sample size	ml
EE0495_asv.1036	1500	sample size	ml
EE0495_asv.1037	1500	sample size	ml
EE0495_asv.1038	1500	sample size	ml
EE0495_asv.1039	1500	sample size	ml
EE0495_asv.1041	1500	sample size	ml
EE0495_asv.1043	1500	sample size	ml
EE0495_asv.1045	1500	sample size	ml
EE0495_asv.1046	1500	sample size	ml
EE0495_asv.1047	1500	sample size	ml
EE0495_asv.1048	1500	sample size	ml
EE0495_asv.1049	1500	sample size	ml
EE0495_asv.1051	1500	sample size	ml
EE0495_asv.1052	1500	sample size	ml
EE0495_asv.1054	1500	sample size	ml
EE0495_asv.1056	1500	sample size	ml
EE0495_asv.1058	1500	sample size	ml
EE0495_asv.1059	1500	sample size	ml
EE0495_asv.1061	1500	sample size	ml
EE0495_asv.1062	1500	sample size	ml
EE0495_asv.1063	1500	sample size	ml
EE0495_asv.1064	1500	sample size	ml
EE0495_asv.1065	1500	sample size	ml
EE0495_asv.1067	1500	sample size	ml
EE0495_asv.1069	1500	sample size	ml
EE0495_asv.1070	1500	sample size	ml
EE0495_asv.1071	1500	sample size	ml
EE0495_asv.1072	1500	sample size	ml
EE0495_asv.1073	1500	sample size	ml
EE0495_asv.1074	1500	sample size	ml
EE0495_asv.1075	1500	sample size	ml
EE0495_asv.1076	1500	sample size	ml
EE0495_asv.1077	1500	sample size	ml
EE0495_asv.1078	1500	sample size	ml
EE0495_asv.1082	1500	sample size	ml
EE0495_asv.1083	1500	sample size	ml
EE0495_asv.1084	1500	sample size	ml
EE0495_asv.1085	1500	sample size	ml
EE0495_asv.1086	1500	sample size	ml
EE0495_asv.1087	1500	sample size	ml
EE0495_asv.1088	1500	sample size	ml
EE0495_asv.1089	1500	sample size	ml
EE0495_asv.1092	1500	sample size	ml
EE0495_asv.1095	1500	sample size	ml
EE0495_asv.1097	1500	sample size	ml
EE0495_asv.1099	1500	sample size	ml
EE0495_asv.1100	1500	sample size	ml
EE0495_asv.1101	1500	sample size	ml
EE0495_asv.1103	1500	sample size	ml
EE0495_asv.1106	1500	sample size	ml
EE0495_asv.1111	1500	sample size	ml
EE0495_asv.1113	1500	sample size	ml
EE0495_asv.1114	1500	sample size	ml
EE0495_asv.1116	1500	sample size	ml
EE0495_asv.1118	1500	sample size	ml
EE0495_asv.1119	1500	sample size	ml
EE0495_asv.1120	1500	sample size	ml
EE0495_asv.1123	1500	sample size	ml
EE0495_asv.1125	1500	sample size	ml
EE0495_asv.1126	1500	sample size	ml
EE0495_asv.1128	1500	sample size	ml
EE0495_asv.1129	1500	sample size	ml
EE0495_asv.1130	1500	sample size	ml
EE0495_asv.1133	1500	sample size	ml
EE0495_asv.1134	1500	sample size	ml
EE0495_asv.1135	1500	sample size	ml
EE0495_asv.1136	1500	sample size	ml
EE0495_asv.1137	1500	sample size	ml
EE0495_asv.1138	1500	sample size	ml
EE0495_asv.1139	1500	sample size	ml
EE0495_asv.1141	1500	sample size	ml
EE0495_asv.1142	1500	sample size	ml
EE0495_asv.1143	1500	sample size	ml
EE0495_asv.1146	1500	sample size	ml
EE0495_asv.1147	1500	sample size	ml
EE0495_asv.1150	1500	sample size	ml
EE0495_asv.1152	1500	sample size	ml
EE0495_asv.1153	1500	sample size	ml
EE0495_asv.1154	1500	sample size	ml
EE0495_asv.1155	1500	sample size	ml
EE0495_asv.1157	1500	sample size	ml
EE0495_asv.1159	1500	sample size	ml
EE0495_asv.1161	1500	sample size	ml
EE0495_asv.1162	1500	sample size	ml
EE0495_asv.1164	1500	sample size	ml
EE0495_asv.1165	1500	sample size	ml
EE0495_asv.1166	1500	sample size	ml
EE0495_asv.1167	1500	sample size	ml
EE0495_asv.1171	1500	sample size	ml
EE0495_asv.1172	1500	sample size	ml
EE0495_asv.1173	1500	sample size	ml
EE0495_asv.1174	1500	sample size	ml
EE0495_asv.1177	1500	sample size	ml
EE0495_asv.1178	1500	sample size	ml
EE0495_asv.1179	1500	sample size	ml
EE0495_asv.1180	1500	sample size	ml
EE0495_asv.1181	1500	sample size	ml
EE0495_asv.1182	1500	sample size	ml
EE0495_asv.1183	1500	sample size	ml
EE0495_asv.1184	1500	sample size	ml
EE0495_asv.1185	1500	sample size	ml
EE0495_asv.1186	1500	sample size	ml
EE0495_asv.1187	1500	sample size	ml
EE0495_asv.1188	1500	sample size	ml
EE0495_asv.1190	1500	sample size	ml
EE0495_asv.1193	1500	sample size	ml
EE0495_asv.1194	1500	sample size	ml
EE0495_asv.1197	1500	sample size	ml
EE0495_asv.1199	1500	sample size	ml
EE0495_asv.1200	1500	sample size	ml
EE0495_asv.1201	1500	sample size	ml
EE0495_asv.1202	1500	sample size	ml
EE0495_asv.1203	1500	sample size	ml
EE0495_asv.1204	1500	sample size	ml
EE0495_asv.1206	1500	sample size	ml
EE0495_asv.1208	1500	sample size	ml
EE0495_asv.1209	1500	sample size	ml
EE0495_asv.1210	1500	sample size	ml
EE0495_asv.1213	1500	sample size	ml
EE0495_asv.1214	1500	sample size	ml
EE0495_asv.1215	1500	sample size	ml
EE0495_asv.1216	1500	sample size	ml
EE0495_asv.1217	1500	sample size	ml
EE0495_asv.1219	1500	sample size	ml
EE0495_asv.1220	1500	sample size	ml
EE0495_asv.1223	1500	sample size	ml
EE0495_asv.1225	1500	sample size	ml
EE0495_asv.1230	1500	sample size	ml
EE0495_asv.1231	1500	sample size	ml
EE0495_asv.1232	1500	sample size	ml
EE0495_asv.1233	1500	sample size	ml
EE0495_asv.1234	1500	sample size	ml
EE0495_asv.1236	1500	sample size	ml
EE0495_asv.1239	1500	sample size	ml
EE0495_asv.1240	1500	sample size	ml
EE0495_asv.1243	1500	sample size	ml
EE0495_asv.1244	1500	sample size	ml
EE0495_asv.1246	1500	sample size	ml
EE0495_asv.1247	1500	sample size	ml
EE0495_asv.1249	1500	sample size	ml
EE0495_asv.1250	1500	sample size	ml
EE0495_asv.1251	1500	sample size	ml
EE0495_asv.1252	1500	sample size	ml
EE0495_asv.1254	1500	sample size	ml
EE0495_asv.1255	1500	sample size	ml
EE0495_asv.1257	1500	sample size	ml
EE0495_asv.1261	1500	sample size	ml
EE0495_asv.1262	1500	sample size	ml
EE0495_asv.1264	1500	sample size	ml
EE0495_asv.1265	1500	sample size	ml
EE0495_asv.1266	1500	sample size	ml
EE0495_asv.1267	1500	sample size	ml
EE0495_asv.1268	1500	sample size	ml
EE0495_asv.1273	1500	sample size	ml
EE0495_asv.1275	1500	sample size	ml
EE0495_asv.1277	1500	sample size	ml
EE0495_asv.1279	1500	sample size	ml
EE0495_asv.1280	1500	sample size	ml
EE0495_asv.1281	1500	sample size	ml
EE0495_asv.1282	1500	sample size	ml
EE0495_asv.1283	1500	sample size	ml
EE0495_asv.1284	1500	sample size	ml
EE0495_asv.1288	1500	sample size	ml
EE0495_asv.1289	1500	sample size	ml
EE0495_asv.1290	1500	sample size	ml
EE0495_asv.1291	1500	sample size	ml
EE0495_asv.1292	1500	sample size	ml
EE0495_asv.1295	1500	sample size	ml
EE0495_asv.1296	1500	sample size	ml
EE0495_asv.1297	1500	sample size	ml
EE0495_asv.1298	1500	sample size	ml
EE0495_asv.1299	1500	sample size	ml
EE0495_asv.1301	1500	sample size	ml
EE0495_asv.1302	1500	sample size	ml
EE0495_asv.1304	1500	sample size	ml
EE0495_asv.1306	1500	sample size	ml
EE0495_asv.1307	1500	sample size	ml
EE0495_asv.1308	1500	sample size	ml
EE0495_asv.1311	1500	sample size	ml
EE0495_asv.1312	1500	sample size	ml
EE0495_asv.1313	1500	sample size	ml
EE0495_asv.1314	1500	sample size	ml
EE0495_asv.1318	1500	sample size	ml
EE0495_asv.1319	1500	sample size	ml
EE0495_asv.1320	1500	sample size	ml
EE0495_asv.1323	1500	sample size	ml
EE0495_asv.1324	1500	sample size	ml
EE0495_asv.1325	1500	sample size	ml
EE0495_asv.1326	1500	sample size	ml
EE0495_asv.1327	1500	sample size	ml
EE0495_asv.1328	1500	sample size	ml
EE0495_asv.1329	1500	sample size	ml
EE0495_asv.1334	1500	sample size	ml
EE0495_asv.1335	1500	sample size	ml
EE0495_asv.1337	1500	sample size	ml
EE0495_asv.1339	1500	sample size	ml
EE0495_asv.1343	1500	sample size	ml
EE0495_asv.1347	1500	sample size	ml
EE0495_asv.1348	1500	sample size	ml
EE0495_asv.1349	1500	sample size	ml
EE0495_asv.1350	1500	sample size	ml
EE0495_asv.1352	1500	sample size	ml
EE0495_asv.1353	1500	sample size	ml
EE0495_asv.1354	1500	sample size	ml
EE0495_asv.1355	1500	sample size	ml
EE0495_asv.1357	1500	sample size	ml
EE0495_asv.1358	1500	sample size	ml
EE0495_asv.1359	1500	sample size	ml
EE0495_asv.1362	1500	sample size	ml
EE0495_asv.1363	1500	sample size	ml
EE0495_asv.1365	1500	sample size	ml
EE0495_asv.1367	1500	sample size	ml
EE0495_asv.1368	1500	sample size	ml
EE0495_asv.1369	1500	sample size	ml
EE0495_asv.1374	1500	sample size	ml
EE0495_asv.1376	1500	sample size	ml
EE0495_asv.1377	1500	sample size	ml
EE0495_asv.1378	1500	sample size	ml
EE0495_asv.1379	1500	sample size	ml
EE0495_asv.1380	1500	sample size	ml
EE0495_asv.1385	1500	sample size	ml
EE0495_asv.1386	1500	sample size	ml
EE0495_asv.1388	1500	sample size	ml
EE0495_asv.1389	1500	sample size	ml
EE0495_asv.1390	1500	sample size	ml
EE0495_asv.1391	1500	sample size	ml
EE0495_asv.1392	1500	sample size	ml
EE0495_asv.1393	1500	sample size	ml
EE0495_asv.1396	1500	sample size	ml
EE0495_asv.1397	1500	sample size	ml
EE0495_asv.1399	1500	sample size	ml
EE0495_asv.1400	1500	sample size	ml
EE0495_asv.1401	1500	sample size	ml
EE0495_asv.1404	1500	sample size	ml
EE0495_asv.1405	1500	sample size	ml
EE0495_asv.1406	1500	sample size	ml
EE0495_asv.1409	1500	sample size	ml
EE0495_asv.1410	1500	sample size	ml
EE0495_asv.1411	1500	sample size	ml
EE0495_asv.1412	1500	sample size	ml
EE0495_asv.1414	1500	sample size	ml
EE0495_asv.1415	1500	sample size	ml
EE0495_asv.1416	1500	sample size	ml
EE0495_asv.1417	1500	sample size	ml
EE0495_asv.1418	1500	sample size	ml
EE0495_asv.1419	1500	sample size	ml
EE0495_asv.1422	1500	sample size	ml
EE0495_asv.1424	1500	sample size	ml
EE0495_asv.1427	1500	sample size	ml
EE0495_asv.1430	1500	sample size	ml
EE0495_asv.1431	1500	sample size	ml
EE0495_asv.1432	1500	sample size	ml
EE0495_asv.1433	1500	sample size	ml
EE0495_asv.1434	1500	sample size	ml
EE0495_asv.1435	1500	sample size	ml
EE0495_asv.1437	1500	sample size	ml
EE0495_asv.1441	1500	sample size	ml
EE0495_asv.1442	1500	sample size	ml
EE0495_asv.1443	1500	sample size	ml
EE0495_asv.1445	1500	sample size	ml
EE0495_asv.1447	1500	sample size	ml
EE0495_asv.1448	1500	sample size	ml
EE0495_asv.1449	1500	sample size	ml
EE0495_asv.1451	1500	sample size	ml
EE0495_asv.1453	1500	sample size	ml
EE0495_asv.1456	1500	sample size	ml
EE0495_asv.1462	1500	sample size	ml
EE0495_asv.1465	1500	sample size	ml
EE0495_asv.1466	1500	sample size	ml
EE0495_asv.1471	1500	sample size	ml
EE0495_asv.1473	1500	sample size	ml
EE0495_asv.1474	1500	sample size	ml
EE0495_asv.1476	1500	sample size	ml
EE0495_asv.1477	1500	sample size	ml
EE0495_asv.1478	1500	sample size	ml
EE0495_asv.1479	1500	sample size	ml
EE0495_asv.1481	1500	sample size	ml
EE0495_asv.1482	1500	sample size	ml
EE0495_asv.1483	1500	sample size	ml
EE0495_asv.1484	1500	sample size	ml
EE0495_asv.1485	1500	sample size	ml
EE0495_asv.1489	1500	sample size	ml
EE0495_asv.1491	1500	sample size	ml
EE0495_asv.1493	1500	sample size	ml
EE0495_asv.1496	1500	sample size	ml
EE0495_asv.1497	1500	sample size	ml
EE0495_asv.1498	1500	sample size	ml
EE0495_asv.1499	1500	sample size	ml
EE0495_asv.1500	1500	sample size	ml
EE0495_asv.1501	1500	sample size	ml
EE0495_asv.1502	1500	sample size	ml
EE0495_asv.1504	1500	sample size	ml
EE0495_asv.1506	1500	sample size	ml
EE0495_asv.1507	1500	sample size	ml
EE0495_asv.1508	1500	sample size	ml
EE0495_asv.1509	1500	sample size	ml
EE0495_asv.1510	1500	sample size	ml
EE0495_asv.1513	1500	sample size	ml
EE0495_asv.1514	1500	sample size	ml
EE0495_asv.1515	1500	sample size	ml
EE0495_asv.1516	1500	sample size	ml
EE0495_asv.1518	1500	sample size	ml
EE0495_asv.1520	1500	sample size	ml
EE0495_asv.1525	1500	sample size	ml
EE0495_asv.1526	1500	sample size	ml
EE0495_asv.1529	1500	sample size	ml
EE0495_asv.1530	1500	sample size	ml
EE0495_asv.1531	1500	sample size	ml
EE0495_asv.1532	1500	sample size	ml
EE0495_asv.1535	1500	sample size	ml
EE0495_asv.1536	1500	sample size	ml
EE0495_asv.1537	1500	sample size	ml
EE0495_asv.1541	1500	sample size	ml
EE0495_asv.1542	1500	sample size	ml
EE0495_asv.1543	1500	sample size	ml
EE0495_asv.1545	1500	sample size	ml
EE0495_asv.1546	1500	sample size	ml
EE0495_asv.1549	1500	sample size	ml
EE0495_asv.1551	1500	sample size	ml
EE0495_asv.1552	1500	sample size	ml
EE0495_asv.1554	1500	sample size	ml
EE0495_asv.1556	1500	sample size	ml
EE0495_asv.1558	1500	sample size	ml
EE0495_asv.1559	1500	sample size	ml
EE0495_asv.1560	1500	sample size	ml
EE0495_asv.1561	1500	sample size	ml
EE0495_asv.1565	1500	sample size	ml
EE0495_asv.1566	1500	sample size	ml
EE0495_asv.1569	1500	sample size	ml
EE0495_asv.1570	1500	sample size	ml
EE0495_asv.1571	1500	sample size	ml
EE0495_asv.1572	1500	sample size	ml
EE0495_asv.1573	1500	sample size	ml
EE0495_asv.1574	1500	sample size	ml
EE0495_asv.1575	1500	sample size	ml
EE0495_asv.1576	1500	sample size	ml
EE0495_asv.1577	1500	sample size	ml
EE0495_asv.1579	1500	sample size	ml
EE0495_asv.1580	1500	sample size	ml
EE0495_asv.1581	1500	sample size	ml
EE0495_asv.1584	1500	sample size	ml
EE0495_asv.1586	1500	sample size	ml
EE0495_asv.1587	1500	sample size	ml
EE0495_asv.1588	1500	sample size	ml
EE0495_asv.1589	1500	sample size	ml
EE0495_asv.1593	1500	sample size	ml
EE0495_asv.1594	1500	sample size	ml
EE0495_asv.1596	1500	sample size	ml
EE0495_asv.1597	1500	sample size	ml
EE0495_asv.1600	1500	sample size	ml
EE0495_asv.1603	1500	sample size	ml
EE0495_asv.1604	1500	sample size	ml
EE0495_asv.1606	1500	sample size	ml
EE0495_asv.1607	1500	sample size	ml
EE0495_asv.1608	1500	sample size	ml
EE0495_asv.1609	1500	sample size	ml
EE0495_asv.1610	1500	sample size	ml
EE0495_asv.1611	1500	sample size	ml
EE0495_asv.1615	1500	sample size	ml
EE0495_asv.1619	1500	sample size	ml
EE0495_asv.1620	1500	sample size	ml
EE0495_asv.1621	1500	sample size	ml
EE0495_asv.1623	1500	sample size	ml
EE0495_asv.1624	1500	sample size	ml
EE0495_asv.1625	1500	sample size	ml
EE0495_asv.1626	1500	sample size	ml
EE0495_asv.1627	1500	sample size	ml
EE0495_asv.1628	1500	sample size	ml
EE0495_asv.1631	1500	sample size	ml
EE0495_asv.1632	1500	sample size	ml
EE0495_asv.1633	1500	sample size	ml
EE0495_asv.1635	1500	sample size	ml
EE0495_asv.1637	1500	sample size	ml
EE0495_asv.1638	1500	sample size	ml
EE0495_asv.1645	1500	sample size	ml
EE0495_asv.1646	1500	sample size	ml
EE0495_asv.1648	1500	sample size	ml
EE0495_asv.1649	1500	sample size	ml
EE0495_asv.1652	1500	sample size	ml
EE0495_asv.1653	1500	sample size	ml
EE0495_asv.1655	1500	sample size	ml
EE0495_asv.1657	1500	sample size	ml
EE0495_asv.1659	1500	sample size	ml
EE0495_asv.1660	1500	sample size	ml
EE0495_asv.1661	1500	sample size	ml
EE0495_asv.1662	1500	sample size	ml
EE0495_asv.1663	1500	sample size	ml
EE0495_asv.1664	1500	sample size	ml
EE0495_asv.1665	1500	sample size	ml
EE0495_asv.1667	1500	sample size	ml
EE0495_asv.1670	1500	sample size	ml
EE0495_asv.1671	1500	sample size	ml
EE0495_asv.1672	1500	sample size	ml
EE0495_asv.1676	1500	sample size	ml
EE0495_asv.1677	1500	sample size	ml
EE0495_asv.1679	1500	sample size	ml
EE0495_asv.1680	1500	sample size	ml
EE0495_asv.1681	1500	sample size	ml
EE0495_asv.1682	1500	sample size	ml
EE0495_asv.1683	1500	sample size	ml
EE0495_asv.1685	1500	sample size	ml
EE0495_asv.1686	1500	sample size	ml
EE0495_asv.1687	1500	sample size	ml
EE0495_asv.1688	1500	sample size	ml
EE0495_asv.1693	1500	sample size	ml
EE0495_asv.1696	1500	sample size	ml
EE0495_asv.1700	1500	sample size	ml
EE0495_asv.1703	1500	sample size	ml
EE0495_asv.1704	1500	sample size	ml
EE0495_asv.1705	1500	sample size	ml
EE0495_asv.1706	1500	sample size	ml
EE0495_asv.1707	1500	sample size	ml
EE0495_asv.1708	1500	sample size	ml
EE0495_asv.1711	1500	sample size	ml
EE0495_asv.1713	1500	sample size	ml
EE0495_asv.1714	1500	sample size	ml
EE0495_asv.1716	1500	sample size	ml
EE0495_asv.1717	1500	sample size	ml
EE0495_asv.1718	1500	sample size	ml
EE0495_asv.1723	1500	sample size	ml
EE0495_asv.1725	1500	sample size	ml
EE0495_asv.1731	1500	sample size	ml
EE0495_asv.1732	1500	sample size	ml
EE0495_asv.1733	1500	sample size	ml
EE0495_asv.1734	1500	sample size	ml
EE0495_asv.1736	1500	sample size	ml
EE0495_asv.1737	1500	sample size	ml
EE0495_asv.1738	1500	sample size	ml
EE0495_asv.1739	1500	sample size	ml
EE0495_asv.1741	1500	sample size	ml
EE0495_asv.1743	1500	sample size	ml
EE0495_asv.1744	1500	sample size	ml
EE0495_asv.1745	1500	sample size	ml
EE0495_asv.1747	1500	sample size	ml
EE0495_asv.1753	1500	sample size	ml
EE0495_asv.1756	1500	sample size	ml
EE0495_asv.1758	1500	sample size	ml
EE0495_asv.1760	1500	sample size	ml
EE0495_asv.1764	1500	sample size	ml
EE0495_asv.1767	1500	sample size	ml
EE0495_asv.1768	1500	sample size	ml
EE0495_asv.1769	1500	sample size	ml
EE0495_asv.1770	1500	sample size	ml
EE0495_asv.1772	1500	sample size	ml
EE0495_asv.1775	1500	sample size	ml
EE0495_asv.1777	1500	sample size	ml
EE0495_asv.1779	1500	sample size	ml
EE0495_asv.1781	1500	sample size	ml
EE0495_asv.1782	1500	sample size	ml
EE0495_asv.1783	1500	sample size	ml
EE0495_asv.1784	1500	sample size	ml
EE0495_asv.1787	1500	sample size	ml
EE0495_asv.1788	1500	sample size	ml
EE0495_asv.1789	1500	sample size	ml
EE0495_asv.1790	1500	sample size	ml
EE0495_asv.1792	1500	sample size	ml
EE0495_asv.1794	1500	sample size	ml
EE0495_asv.1796	1500	sample size	ml
EE0495_asv.1797	1500	sample size	ml
EE0495_asv.1798	1500	sample size	ml
EE0495_asv.1799	1500	sample size	ml
EE0495_asv.1800	1500	sample size	ml
EE0495_asv.1802	1500	sample size	ml
EE0495_asv.1805	1500	sample size	ml
EE0495_asv.1810	1500	sample size	ml
EE0495_asv.1811	1500	sample size	ml
EE0495_asv.1812	1500	sample size	ml
EE0495_asv.1813	1500	sample size	ml
EE0495_asv.1816	1500	sample size	ml
EE0495_asv.1817	1500	sample size	ml
EE0495_asv.1820	1500	sample size	ml
EE0495_asv.1821	1500	sample size	ml
EE0495_asv.1822	1500	sample size	ml
EE0495_asv.1823	1500	sample size	ml
EE0495_asv.1824	1500	sample size	ml
EE0495_asv.1825	1500	sample size	ml
EE0495_asv.1826	1500	sample size	ml
EE0495_asv.1828	1500	sample size	ml
EE0495_asv.1829	1500	sample size	ml
EE0495_asv.1830	1500	sample size	ml
EE0495_asv.1831	1500	sample size	ml
EE0495_asv.1832	1500	sample size	ml
EE0495_asv.1835	1500	sample size	ml
EE0495_asv.1836	1500	sample size	ml
EE0495_asv.1837	1500	sample size	ml
EE0495_asv.1842	1500	sample size	ml
EE0495_asv.1843	1500	sample size	ml
EE0495_asv.1844	1500	sample size	ml
EE0495_asv.1847	1500	sample size	ml
EE0495_asv.1848	1500	sample size	ml
EE0495_asv.1849	1500	sample size	ml
EE0495_asv.1855	1500	sample size	ml
EE0495_asv.1861	1500	sample size	ml
EE0495_asv.1862	1500	sample size	ml
EE0495_asv.1863	1500	sample size	ml
